"uid","analysisDate","namedLocation","domainID","siteID","plotID","plotType","setDate","collectDate","massSampleMixtureID","ligninSampleID","ligninSampleBarcode","analyticalRepNumber","dryMass","ligninPercent","cellulosePercent","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"e4a3046c-2447-470f-917b-90958cc27564","2018-02-08","STEI_061.basePlot.ltr","D05","STEI","STEI_061","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI061.20171002.NDL","NEON.LTR.STEI061.20171002.NDL.LIG",NA,1,0.539,32.16,25.8,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"e4c80d1a-e4dc-447e-80ee-cca9e726b38a","2018-02-08","STEI_061.basePlot.ltr","D05","STEI","STEI_061","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI061.20171002.LVS","NEON.LTR.STEI061.20171002.LVS.LIG",NA,1,0.533,28.01,22.57,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"30d7dc81-85df-402d-8f72-94d50dcfb32a","2018-02-08","STEI_053.basePlot.ltr","D05","STEI","STEI_053","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI053.20171002.LVS","NEON.LTR.STEI053.20171002.LVS.LIG",NA,1,0.511,33.11,22.68,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"6cdc851e-ce0f-4aa2-8ac0-bf91c518397b","2018-02-08","STEI_049.basePlot.ltr","D05","STEI","STEI_049","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI049.20171002.LVS","NEON.LTR.STEI049.20171002.LVS.LIG",NA,1,0.549,37.06,20.78,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"925931d2-bd27-4c91-bab5-23d4695c62db","2018-02-08","STEI_056.basePlot.ltr","D05","STEI","STEI_056","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI056.20171002.LVS","NEON.LTR.STEI056.20171002.LVS.LIG",NA,1,0.53,34.3,26.71,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"63c89d28-3389-4b64-8c88-05305a954819","2018-02-08","STEI_051.basePlot.ltr","D05","STEI","STEI_051","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI051.20171002.LVS","NEON.LTR.STEI051.20171002.LVS.LIG",NA,1,0.526,22.8,22.37,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"99927fa8-6a0d-41c3-a303-884fe2fcfba4","2018-02-08","STEI_059.basePlot.ltr","D05","STEI","STEI_059","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI059.20171002.LVS","NEON.LTR.STEI059.20171002.LVS.LIG",NA,1,0.495,28.96,22.73,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"688da03d-06bb-4996-84b5-28c6f1b77a54","2018-02-08","STEI_052.basePlot.ltr","D05","STEI","STEI_052","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI052.20171002.LVS","NEON.LTR.STEI052.20171002.LVS.LIG",NA,1,0.535,34.21,22.37,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"683f33c9-689e-4d1b-919b-8df0b11bb86d","2018-02-08","STEI_058.basePlot.ltr","D05","STEI","STEI_058","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI058.20171002.LVS","NEON.LTR.STEI058.20171002.LVS.LIG",NA,1,0.493,34.32,22.94,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"a818228b-2446-48e6-b9e8-f45595ca4391","2018-02-08","STEI_060.basePlot.ltr","D05","STEI","STEI_060","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI060.20171002.NDL","NEON.LTR.STEI060.20171002.NDL.LIG",NA,1,0.499,30.75,22.94,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"381d8d4e-ebca-476e-b732-cb5fb3e9c780","2018-02-08","STEI_060.basePlot.ltr","D05","STEI","STEI_060","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI060.20171002.LVS","NEON.LTR.STEI060.20171002.LVS.LIG",NA,1,0.513,36.98,21.8,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"42b2e50f-9bdb-4177-a332-9adaab301896","2018-02-08","STEI_048.basePlot.ltr","D05","STEI","STEI_048","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI048.20171002.NDL","NEON.LTR.STEI048.20171002.NDL.LIG",NA,1,0.51,30.42,24.31,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"9c9b4530-dee3-4247-80c5-4ba17b099059","2018-02-08","STEI_057.basePlot.ltr","D05","STEI","STEI_057","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI057.20171002.LVS","NEON.LTR.STEI057.20171002.LVS.LIG",NA,1,0.533,34.03,24.46,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"b516e57a-51a5-44a5-9712-b28c9041b2d9","2018-02-08","STEI_054.basePlot.ltr","D05","STEI","STEI_054","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI054.20171002.LVS","NEON.LTR.STEI054.20171002.LVS.LIG",NA,1,0.53,34.31,22.96,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"8073bbf0-5bce-4821-a7ef-545b05b6c948","2018-02-08","STEI_047.basePlot.ltr","D05","STEI","STEI_047","tower","2017-09-05T17:00Z","2017-10-02T17:00Z","NEON.LTR.STEI047.20171002.LVS","NEON.LTR.STEI047.20171002.LVS.LIG",NA,1,0.5,31.02,22.07,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"323b1cb9-dc70-4b35-be91-bc750b74386c","2017-08-30","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE060.20161010.NDL","NEON.LTR.UNDE060.20161010.NDL.LIG",NA,1,0.459,29.89,21.48,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"862f6ac3-4ec3-4a52-ac29-9f6e77f9e84d","2017-08-30","UNDE_043.basePlot.ltr","D05","UNDE","UNDE_043","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE043.20161010.LVS","NEON.LTR.UNDE043.20161010.LVS.LIG",NA,1,0.491,17.49,21.72,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"088810ba-b9e6-4898-8759-be7a0bd06a9b","2017-09-05","UNDE_049.basePlot.ltr","D05","UNDE","UNDE_049","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE049.20161010.NDL","NEON.LTR.UNDE049.20161010.NDL.LIG",NA,1,0.46,28.6,16.58,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"92276e3b-b071-4985-9ab5-31ad84f844ee","2017-09-05","UNDE_057.basePlot.ltr","D05","UNDE","UNDE_057","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE057.20161010.NDL","NEON.LTR.UNDE057.20161010.NDL.LIG",NA,1,0.465,26.04,21.72,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"5530fe2b-cc9c-4db0-b6fb-be4a732e3954","2017-08-30","UNDE_055.basePlot.ltr","D05","UNDE","UNDE_055","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE055.20161010.LVS","NEON.LTR.UNDE055.20161010.LVS.LIG",NA,1,0.481,18.07,21.52,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"4a28039a-da7c-4ada-9e11-fdbdfef2819b","2017-09-05","UNDE_038.basePlot.ltr","D05","UNDE","UNDE_038","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE038.20161010.LVS","NEON.LTR.UNDE038.20161010.LVS.LIG",NA,1,0.467,16.52,18.11,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"9642ce05-f88f-49f2-9c80-8782095497dd","2017-09-05","UNDE_044.basePlot.ltr","D05","UNDE","UNDE_044","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE044.20161010.NDL","NEON.LTR.UNDE044.20161010.NDL.LIG",NA,1,0.456,17.53,20.57,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"44ee90e7-7a78-4f32-a58f-fbc100e880b4","2017-08-30","UNDE_047.basePlot.ltr","D05","UNDE","UNDE_047","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE047.20161010.LVS","NEON.LTR.UNDE047.20161010.LVS.LIG",NA,1,0.482,18.29,20.5,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"86927b2f-ccb4-4e6a-922d-b43f23a8b338","2017-08-30","UNDE_059.basePlot.ltr","D05","UNDE","UNDE_059","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE059.20161010.NDL","NEON.LTR.UNDE059.20161010.NDL.LIG",NA,1,0.48,21.77,22.89,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"30d2e2de-8c98-40eb-b59d-56e67792c090","2017-08-30","UNDE_057.basePlot.ltr","D05","UNDE","UNDE_057","tower","2016-09-26T17:00Z","2016-10-10T17:00Z","NEON.LTR.UNDE057.20161010.LVS","NEON.LTR.UNDE057.20161010.LVS.LIG",NA,1,0.501,18.51,20.68,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"f8d87740-98a0-49a8-a149-135ac16f2fde","2018-12-26","UKFS_048.basePlot.ltr","D06","UKFS","UKFS_048","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS048.20181015.LVS","NEON.LTR.UKFS048.20181015.LVS.LIG","A00000041527",1,0.517,15.62,19.02,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"79f61fe4-16f2-400e-9cda-0dddd484a1cc","2018-12-26","UKFS_056.basePlot.ltr","D06","UKFS","UKFS_056","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS056.20181015.LVS","NEON.LTR.UKFS056.20181015.LVS.LIG","A00000041560",1,0.518,22.88,22.37,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"9bd7bc2b-f084-4707-87ea-cb5ac6e3d7f2","2018-12-26","UKFS_049.basePlot.ltr","D06","UKFS","UKFS_049","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS049.20181015.LVS","NEON.LTR.UKFS049.20181015.LVS.LIG","A00000041533",1,0.506,22.92,21.26,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"3dbee1ff-ea87-42b9-8376-25ea0524634b","2018-12-26","UKFS_049.basePlot.ltr","D06","UKFS","UKFS_049","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS049.20181015.LVS","NEON.LTR.UKFS049.20181015.LVS.LIG","A00000041533",2,0.51,23.34,20.66,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"b1d0992d-912a-463a-ac1b-58c0028cfd46","2018-12-26","UKFS_046.basePlot.ltr","D06","UKFS","UKFS_046","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS046.20181015.LVS","NEON.LTR.UKFS046.20181015.LVS.LIG","A00000041575",1,0.518,17.98,21.44,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"23dbe1fd-aa90-4450-be0b-0f47a05e91d1","2018-12-26","UKFS_058.basePlot.ltr","D06","UKFS","UKFS_058","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS058.20181015.LVS","NEON.LTR.UKFS058.20181015.LVS.LIG","A00000041567",1,0.512,20.06,25.97,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"f63e325f-e3d2-4a72-8c84-73120e13a9d0","2018-12-26","UKFS_055.basePlot.ltr","D06","UKFS","UKFS_055","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS055.20181015.LVS","NEON.LTR.UKFS055.20181015.LVS.LIG","A00000041569",1,0.509,20.98,22.08,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"e98ed80b-3f5a-4d2f-9b3e-f1d617118267","2018-12-26","UKFS_059.basePlot.ltr","D06","UKFS","UKFS_059","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS059.20181015.LVS","NEON.LTR.UKFS059.20181015.LVS.LIG","A00000041564",1,0.501,17.69,19.91,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"00d1a43a-a16b-449b-a324-7c39df0e04cd","2018-12-26","UKFS_044.basePlot.ltr","D06","UKFS","UKFS_044","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS044.20181015.LVS","NEON.LTR.UKFS044.20181015.LVS.LIG","A00000041531",1,0.505,26.94,25.97,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"120a7829-b4ee-4e24-b230-75368dfe67f8","2018-12-26","UKFS_050.basePlot.ltr","D06","UKFS","UKFS_050","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS050.20181015.LVS","NEON.LTR.UKFS050.20181015.LVS.LIG","A00000041517",1,0.502,21.48,28.22,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"742cfc7c-f95c-4430-bb93-4ef0fcf439b1","2018-12-26","UKFS_053.basePlot.ltr","D06","UKFS","UKFS_053","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS053.20181015.LVS","NEON.LTR.UKFS053.20181015.LVS.LIG","A00000041520",1,0.497,26.15,23.89,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"12ab716b-f592-464f-8d05-74aadbcbee3d","2018-12-26","UKFS_054.basePlot.ltr","D06","UKFS","UKFS_054","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS054.20181015.LVS","NEON.LTR.UKFS054.20181015.LVS.LIG","A00000041539",1,0.504,19.42,20.78,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"505599d8-c916-4ed7-9447-97c014a535c3","2018-12-26","UKFS_060.basePlot.ltr","D06","UKFS","UKFS_060","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS060.20181015.LVS","NEON.LTR.UKFS060.20181015.LVS.LIG","A00000041549",1,0.503,23.02,21.76,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"e10a5f66-a1e8-4ce5-8fdb-4be9f0ca8402","2018-12-26","UKFS_031.basePlot.ltr","D06","UKFS","UKFS_031","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS031.20181015.LVS","NEON.LTR.UKFS031.20181015.LVS.LIG","A00000041545",1,0.498,22.4,21.77,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"c58993e7-1f13-49fc-b017-22a601424710","2018-12-26","UKFS_051.basePlot.ltr","D06","UKFS","UKFS_051","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS051.20181015.NDL","NEON.LTR.UKFS051.20181015.NDL.LIG","A00000041541",1,0.512,30.79,21.06,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"81818fd9-9bdd-49fe-bd01-481d84a0831d","2018-12-26","UKFS_051.basePlot.ltr","D06","UKFS","UKFS_051","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS051.20181015.LVS","NEON.LTR.UKFS051.20181015.LVS.LIG","A00000041554",1,0.505,25.83,23.65,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"b5a2d55f-bfae-4ff8-8c30-f032cd11c67c","2018-12-26","UKFS_047.basePlot.ltr","D06","UKFS","UKFS_047","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS047.20181015.LVS","NEON.LTR.UKFS047.20181015.LVS.LIG","A00000041557",1,0.506,21.61,20.51,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"4df8017b-b36e-4644-ad8e-316be83663d4","2018-12-26","UKFS_057.basePlot.ltr","D06","UKFS","UKFS_057","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS057.20181015.LVS","NEON.LTR.UKFS057.20181015.LVS.LIG","A00000041543",1,0.518,21.37,28.15,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"820093a0-b56f-441a-8b8f-bc330d1f925a","2018-12-26","UKFS_057.basePlot.ltr","D06","UKFS","UKFS_057","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS057.20181015.NDL","NEON.LTR.UKFS057.20181015.NDL.LIG","A00000041535",1,0.506,32.76,22.52,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
"ffc8eb4c-36ae-464f-a5b8-2edba37cbbd0","2018-12-26","UKFS_032.basePlot.ltr","D06","UKFS","UKFS_032","tower","2018-10-01T17:00Z","2018-10-15T17:00Z","NEON.LTR.UKFS032.20181015.LVS","NEON.LTR.UKFS032.20181015.LVS.LIG","A00000041573",1,0.504,25.56,25.7,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","8kr+qfmeu1FQ7vvHWE7F/A==","5NMApxg5Cd0pWFY84VRdIg==",NA
