siteID,plotID,plotType,collectDate,root_0-05_carbonPercent,root_0-05_CNratio,root_0-05_nitrogenPercent,root_05-1_carbonPercent,root_05-1_CNratio,root_05-1_nitrogenPercent,root_1-2_carbonPercent,root_1-2_CNratio,root_1-2_nitrogenPercent,root_2-10_carbonPercent,root_2-10_CNratio,root_2-10_nitrogenPercent
OAES,OAES_068,tower,2018-10-30T12:51Z,42.16,30.4,1.39,45.84,19.4,2.36,44.45,16.6,2.67,NA,NA,NA
OAES,OAES_069,tower,2018-10-29T20:28Z,46.16,39.6,1.17,44.16,52.3,0.85,42.35,64.3,0.66,NA,NA,0.32
OAES,OAES_070,tower,2018-10-30T13:20Z,44.67,49.4,0.9,39.83,54.5,0.73,40.19,42.7,0.94,NA,NA,NA
OAES,OAES_071,tower,2018-10-22T20:14Z,43.11,51.1,0.84,42.715,56.7,0.76,40,53.7,0.75,NA,NA,NA
ONAQ,ONAQ_041,tower,2016-08-03T15:43Z,36,35.4,1,NA,NA,NA,NA,NA,NA,42,54.6,0.8
ONAQ,ONAQ_042,tower,2016-07-18T18:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4,45.6,0.9
ONAQ,ONAQ_043,tower,2016-07-18T17:58Z,39.4,32.9,1.2,38.2,35.5,1.1,45,55.3,0.8,47.6,90.7,0.5
ONAQ,ONAQ_044,tower,2016-08-03T16:13Z,34.9,36.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
ONAQ,ONAQ_045,tower,2016-07-19T15:17Z,35.8,31.3,1.1,NA,NA,NA,NA,NA,NA,43.7,32.7,1.3
ONAQ,ONAQ_046,tower,2016-07-19T15:47Z,33.35,34.4,0.95,32.7,39.9,0.8,41.1,52.4,0.8,46.2,90.1,0.5
ONAQ,ONAQ_047,tower,2016-07-26T16:48Z,33.6,36,0.9,33.4,41.1,0.8,42.9,57.4,0.7,47.8,118.9,0.4
ONAQ,ONAQ_048,tower,2016-07-20T15:20Z,26.5,29,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
ONAQ,ONAQ_049,tower,2016-07-21T15:33Z,42,34.6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
ONAQ,ONAQ_050,tower,2016-08-09T17:13Z,29.7,34.6,0.9,NA,NA,NA,39.6,52.1,0.8,NA,NA,NA
ONAQ,ONAQ_051,tower,2016-07-20T16:32Z,33.8,29.6,1.1,NA,NA,NA,36.2,42.9,0.8,41.3,81.8,0.5
ONAQ,ONAQ_052,tower,2016-07-20T15:58Z,34.2,42.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
ONAQ,ONAQ_053,tower,2016-07-26T15:51Z,38.5,30.95,1.25,NA,NA,NA,NA,NA,NA,48.7,123.5,0.4
ONAQ,ONAQ_054,tower,2016-07-28T16:21Z,38,30.1,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
ONAQ,ONAQ_055,tower,2016-07-28T15:47Z,28,28.2,1,29.6,28.8,1,NA,NA,NA,NA,NA,NA
ONAQ,ONAQ_056,tower,2016-08-03T15:18Z,36.4,35.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
ONAQ,ONAQ_057,tower,2016-08-04T15:21Z,33.5,33.6,1,NA,NA,NA,44.5,43.5,1,47.1,69.3,0.7
ONAQ,ONAQ_058,tower,2016-08-01T15:41Z,NA,NA,NA,NA,NA,NA,44,49.9,0.9,NA,NA,NA
ONAQ,ONAQ_059,tower,2016-08-08T17:00Z,34.1,36.8,0.9,36.4,48.8,0.7,NA,NA,NA,41.8,73.1,0.6
ONAQ,ONAQ_060,tower,2016-07-21T16:43Z,36.8,36.5,1,32.9,33.9,1,44.2,40.8,1.1,39.4,60.9,0.6
ONAQ,ONAQ_061,tower,2016-07-21T16:11Z,28.6,30.7,0.9,NA,NA,NA,NA,NA,NA,40.8,60.3,0.7
ONAQ,ONAQ_062,tower,2016-07-25T17:38Z,32.1,35.7,0.9,30.4,43.3,0.7,NA,NA,NA,40.4,52.9,0.8
ONAQ,ONAQ_063,tower,2016-07-25T18:29Z,23,30.7,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
ONAQ,ONAQ_064,tower,2016-08-01T15:13Z,34.6,31.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
ONAQ,ONAQ_065,tower,2016-07-27T15:18Z,33.9,28.8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
ONAQ,ONAQ_066,tower,2016-08-04T15:49Z,35.3,39.1,0.9,35.4,46,0.8,41.4,52,0.8,47.6,92.3,0.5
ONAQ,ONAQ_067,tower,2016-08-25T16:55Z,NA,NA,NA,31.5,36.6,0.9,40,45.9,0.9,49.1,79.3,0.6
ONAQ,ONAQ_068,tower,2016-08-02T15:10Z,35.4,26.6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
ONAQ,ONAQ_069,tower,2016-08-08T17:51Z,32.1,36.3,0.9,NA,NA,NA,NA,NA,NA,37.1,66.1,0.6
ONAQ,ONAQ_070,tower,2016-08-02T15:37Z,34.3,38.8,0.9,NA,NA,NA,NA,NA,NA,48.5,126.7,0.4
ORNL,ORNL_036,tower,2017-08-03T14:09Z,51.01,45.5,1.12,51.11,62.8,0.81,51.3,100.1,0.51,49.07,117.1,0.42
ORNL,ORNL_036,tower,2017-08-03T14:19Z,NA,NA,NA,48.18,42.4,1.14,48.47,85.8,0.56,47.05,66.1,0.71
ORNL,ORNL_037,tower,2017-08-07T12:44Z,49.37,43.8,1.13,48.57,54.8,0.89,49.6,71.1,0.7,49.06,103,0.48
ORNL,ORNL_037,tower,2017-08-07T12:57Z,48.66,53.8,0.9,50.86,67.3,0.76,49.37,86.1,0.57,48.73,106,0.46
ORNL,ORNL_043,tower,2017-08-09T13:14Z,47.46,50.1,0.95,50.49,73.75,0.685,49.52,94,0.53,49.465,142.25,0.345
ORNL,ORNL_043,tower,2017-08-09T13:24Z,46.75,54.9,0.85,49.78,78.2,0.635,51.15,92.1,0.56,48.65,120.8,0.4
ORNL,ORNL_045,tower,2017-08-03T13:20Z,48.06,64.7,0.74,51.03,60.1,0.85,50.79,79.9,0.64,47.61,52.6,0.91
ORNL,ORNL_045,tower,2017-08-03T13:32Z,50.78,106.3,0.48,48.41,53.8,0.9,52.34,86.6,0.6,48.38,78.6,0.75
ORNL,ORNL_046,tower,2017-08-08T13:06Z,49.26,52.4,0.94,49.84,66.7,0.75,51.06,103.9,0.49,49.88,105.1,0.47
ORNL,ORNL_046,tower,2017-08-08T13:21Z,48.05,68.1,0.71,49.33,85.3,0.58,50.7,109.5,0.46,49.09,113.9,0.43
ORNL,ORNL_049,tower,2017-08-02T12:46Z,34,32.8,1.04,46.11,45.1,1.02,47.64,71.2,0.67,48.89,95.8,0.51
ORNL,ORNL_049,tower,2017-08-02T12:56Z,44.825,36.7,1.225,46.44,47.9,0.97,48.455,55.5,0.88,49.72,70.5,0.71
ORNL,ORNL_050,tower,2017-08-03T12:10Z,47.45,42.3,1.12,46.69,37.7,1.24,43.83,56.1,0.78,46.88,94.3,0.5
ORNL,ORNL_050,tower,2017-08-03T12:17Z,49.62,45.1,1.1,48.02,46,1.04,48.67,82.6,0.59,50.12,116.3,0.43
ORNL,ORNL_051,tower,2017-08-07T13:58Z,44.17,46.2,0.96,46.33,56.9,0.82,47.81,91.2,0.52,48.54,118,0.41
ORNL,ORNL_051,tower,2017-08-07T14:19Z,48.9,43.6,1.12,48.86,68.4,0.71,48.04,92.2,0.52,47.39,95.5,0.5
ORNL,ORNL_052,tower,2017-07-31T14:26Z,47.385,47,1.02,48.97,61.6,0.79,48.31,98.1,0.49,48.445,152.6,0.32
ORNL,ORNL_052,tower,2017-07-31T14:43Z,47.47,50.3,0.94,51.155,78.3,0.655,50.16,93.3,0.54,48.14,122.2,0.39
ORNL,ORNL_053,tower,2017-08-08T13:36Z,44.89,41.4,1.08,49.67,60.8,0.82,48.95,68.1,0.72,48.17,129.5,0.37
ORNL,ORNL_053,tower,2017-08-08T13:47Z,45.74,39.4,1.16,46.48,39,1.19,48.78,81.9,0.6,48.29,96.8,0.5
ORNL,ORNL_054,tower,2017-08-03T12:40Z,47.92,43.7,1.1,47.25,50.8,0.93,49.54,96.9,0.51,45.14,87.1,0.52
ORNL,ORNL_054,tower,2017-08-03T12:54Z,48.96,43.7,1.12,48.79,42,1.16,49.04,68.4,0.72,48.15,73.7,0.65
ORNL,ORNL_055,tower,2017-08-01T12:39Z,46.42,31,1.5,48.71,25.8,1.89,49.44,48.6,1.02,49.26,74,0.67
ORNL,ORNL_055,tower,2017-08-01T12:49Z,49.69,41.9,1.19,48.485,48.65,0.995,49.13,58.2,0.84,51.69,81.5,0.63
ORNL,ORNL_056,tower,2017-08-01T13:24Z,47.96,42.9,1.12,48.62,45.2,1.08,47.85,57.1,0.84,49.09,94.1,0.52
ORNL,ORNL_056,tower,2017-08-01T13:35Z,48.18,37.6,1.28,50.29,65.6,0.77,50.37,61.7,0.82,47.08,59.4,0.79
ORNL,ORNL_057,tower,2017-08-02T13:31Z,49.95,44.6,1.12,49.71,60.1,0.83,48.99,73.7,0.67,48.94,126.7,0.39
ORNL,ORNL_057,tower,2017-08-02T13:58Z,49.48,38.2,1.29,49.055,60.6,0.81,50,63.5,0.79,47.48,71.2,0.67
ORNL,ORNL_058,tower,2017-08-09T13:35Z,47.54,50.7,0.94,50.43,72.6,0.69,47.72,99.3,0.48,47.56,100.6,0.47
ORNL,ORNL_058,tower,2017-08-09T13:47Z,48.85,43.3,1.13,50.35,65.6,0.77,48.45,65.1,0.74,47,103.4,0.45
ORNL,ORNL_059,tower,2017-08-08T14:14Z,47.92,51.5,0.93,47.85,65.7,0.73,48.01,92.8,0.52,48.76,107,0.46
ORNL,ORNL_059,tower,2017-08-08T14:26Z,44.97,48.1,0.94,47.94,52.4,0.92,48.33,68.4,0.71,48.06,100.1,0.48
ORNL,ORNL_060,tower,2017-08-09T12:41Z,47.41,45,1.05,48.48,54.1,0.9,48.4,70.6,0.69,47.34,82.4,0.57
ORNL,ORNL_060,tower,2017-08-09T12:56Z,48.16,36.8,1.31,48.82,61.7,0.79,48.17,69.5,0.69,48.705,69.9,0.7
ORNL,ORNL_061,tower,2017-08-07T13:21Z,45.65,39.2,1.16,48.48,62.2,0.78,47.58,72.3,0.66,47.57,97,0.49
ORNL,ORNL_061,tower,2017-08-07T13:34Z,47.17,42,1.12,48.94,54.3,0.9,48.56,88.9,0.55,49.06,107.3,0.46
ORNL,ORNL_062,tower,2017-07-31T13:45Z,51.32,52,0.99,52.77,77.2,0.68,50.91,98.9,0.51,49.58,174.4,0.28
ORNL,ORNL_062,tower,2017-07-31T14:00Z,47.96,43.1,1.11,50.41,67.9,0.74,49.64,64.9,0.76,49.45,130.9,0.38
ORNL,ORNL_063,tower,2017-08-02T12:05Z,45.33,36.4,1.24,48.34,51.8,0.93,48.27,59.8,0.81,48.81,77.7,0.63
ORNL,ORNL_063,tower,2017-08-02T12:26Z,47.2,37.4,1.26,48.085,40.6,1.185,49.91,55.8,0.89,48.89,89.7,0.54
SCBI,SCBI_045,tower,2017-09-11T18:50Z,44.18,24,1.84,43.75,22.7,1.93,47.28,39.6,1.19,45.51,60.1,0.76
SCBI,SCBI_045,tower,2017-09-11T19:32Z,42.1,24.8,1.7,44.975,22.3,2.015,45.64,38,1.2,45.52,98.6,0.46
SCBI,SCBI_046,tower,2017-08-23T15:12Z,43.43,32.6,1.33,45.01,35.8,1.26,47.24,47.4,1,45.64,61.5,0.74
SCBI,SCBI_046,tower,2017-08-23T15:56Z,37.43,33.7,1.11,45.24,36.7,1.23,46.74,70.6,0.66,45.55,98.8,0.46
SCBI,SCBI_047,tower,2017-09-13T15:30Z,43.56,32.3,1.35,45.64,26.1,1.75,43.16,34.7,1.25,47.26,63,0.75
SCBI,SCBI_047,tower,2017-09-13T15:57Z,34.9,30.8,1.13,43.62,27.15,1.61,46.05,45.8,1.01,46.66,70.5,0.66
SCBI,SCBI_048,tower,2017-09-05T18:09Z,39.58,23.3,1.7,40.33,21.2,1.9,45.76,38.5,1.19,47.44,54.2,0.87
SCBI,SCBI_048,tower,2017-09-05T18:55Z,41.62,26.4,1.58,45.2,20.1,2.25,47.21,32.2,1.47,45.95,57.5,0.8
SCBI,SCBI_049,tower,2017-08-23T13:38Z,40.05,29.9,1.34,41.61,29.8,1.39,45.04,44.8,1.01,44.59,70.2,0.63
SCBI,SCBI_049,tower,2017-08-23T14:00Z,45.44,40.8,1.12,44.59,42.5,1.05,47.43,77.2,0.61,45.95,106.3,0.43
SCBI,SCBI_050,tower,2017-09-07T13:41Z,43.25,22.5,1.92,44.24,23.55,1.885,46.53,30.1,1.55,45.5,59.5,0.77
SCBI,SCBI_050,tower,2017-09-07T14:09Z,42.83,22.2,1.93,42.37,19.4,2.19,45.97,54.2,0.85,49.61,26.9,1.84
SCBI,SCBI_051,tower,2017-08-23T17:39Z,45.36,25.4,1.79,47.63,25.6,1.86,48.85,37.8,1.29,47.63,69.7,0.68
SCBI,SCBI_051,tower,2017-08-23T18:30Z,47.08,31.6,1.49,45.72,21.9,2.09,45.46,51.2,0.89,46.16,50.5,0.91
SCBI,SCBI_052,tower,2017-08-28T13:28Z,36.38,18.9,1.92,38.71,19.4,2,40.57,25.4,1.6,45.3,40.5,1.12
SCBI,SCBI_052,tower,2017-08-28T14:01Z,41.53,18.6,2.23,43.71,24.8,1.76,47.47,81.8,0.58,45.8,49.2,0.93
SCBI,SCBI_053,tower,2017-08-28T15:41Z,43.77,30.2,1.45,44.29,32.85,1.35,46.4,46.1,1.01,45.14,84.6,0.53
SCBI,SCBI_053,tower,2017-08-28T16:35Z,39.15,29.1,1.35,45.26,52.1,0.87,47.25,49.8,0.95,45.08,68.6,0.66
SCBI,SCBI_054,tower,2017-08-30T13:29Z,45.04,17.3,2.61,45.57,24.3,1.88,46.19,34.8,1.33,45.01,52.3,0.86
SCBI,SCBI_054,tower,2017-08-30T14:03Z,10.68,13.4,0.8,40.43,18.4,2.2,44.04,21.6,2.04,45,36.8,1.22
SCBI,SCBI_055,tower,2017-09-05T16:23Z,38.63,29.7,1.3,40.25,32.9,1.22,45.25,37.5,1.21,45.01,78.6,0.57
SCBI,SCBI_055,tower,2017-09-05T17:06Z,48.35,56.6,0.85,42.76,34,1.26,47.17,88.8,0.53,44.96,89.7,0.5
SCBI,SCBI_056,tower,2017-09-07T14:55Z,40.02,17.8,2.26,44.17,19.7,2.24,47.12,36.3,1.3,46.77,33.5,1.4
SCBI,SCBI_056,tower,2017-09-07T15:47Z,44.13,25.7,1.72,43.9,26.6,1.65,46.92,46.8,1,46.74,62.6,0.75
SCBI,SCBI_057,tower,2017-09-11T16:25Z,46.71,44.2,1.06,43.38,29.7,1.46,45.39,54.8,0.83,46.76,80.7,0.58
SCBI,SCBI_057,tower,2017-09-11T17:20Z,46.45,43.1,1.08,47.01,39.2,1.2,48.29,56.9,0.85,46.71,65.7,0.71
SCBI,SCBI_058,tower,2017-08-28T18:28Z,36.5,23.7,1.54,42.05,22,1.91,45.51,35,1.3,45.26,63.8,0.71
SCBI,SCBI_058,tower,2017-08-28T19:10Z,43.47,31.6,1.38,44.035,24.95,1.765,45.47,36,1.26,46.52,59.1,0.79
SCBI,SCBI_061,tower,2017-09-11T13:45Z,45.25,22.7,2,42.35,18.1,2.34,45.95,28,1.64,45.89,52.3,0.88
SCBI,SCBI_061,tower,2017-09-11T14:31Z,44.46,20.6,2.16,44.15,18.4,2.4,45.92,32.3,1.42,45.79,47.4,0.97
SCBI,SCBI_062,tower,2017-08-21T19:21Z,39.94,29.6,1.35,42.84,28.9,1.48,43.26,38.9,1.11,45.56,68.6,0.66
SCBI,SCBI_062,tower,2017-08-21T20:00Z,40.99,32.3,1.27,41.85,28.9,1.45,45.32,42.3,1.07,45.56,70.4,0.65
SCBI,SCBI_063,tower,2017-08-30T17:28Z,46.1,33.5,1.38,44.65,25.1,1.78,48.07,36.7,1.31,46.22,74.4,0.62
SCBI,SCBI_063,tower,2017-08-30T18:05Z,44.92,29,1.55,44.23,26.1,1.69,45.63,57.5,0.79,47.79,77.75,0.615
SCBI,SCBI_064,tower,2017-09-05T14:13Z,45.76,38.1,1.2,47.75,86.1,0.55,45.49,69.3,0.66,46.48,63,0.74
SCBI,SCBI_064,tower,2017-09-05T15:04Z,34.52,26.9,1.28,43.58,38.9,1.12,46.48,33.3,1.4,44.95,90.6,0.5
SCBI,SCBI_066,tower,2017-08-30T15:06Z,47.25,58.5,0.81,38.53,27.2,1.41,47.37,75.2,0.63,47.16,99.6,0.47
SCBI,SCBI_066,tower,2017-08-30T15:35Z,45.72,31,1.48,48.94,64.3,0.76,45.67,70.6,0.65,45.29,70.7,0.64
SCBI,SCBI_067,tower,2017-09-13T13:52Z,49.16,30.3,1.62,43.66,27.1,1.61,48.08,83,0.58,45.86,54.3,0.84
SCBI,SCBI_067,tower,2017-09-13T14:20Z,NA,NA,NA,46.69,38.9,1.2,43.64,57.8,0.755,43.02,22.7,1.9
SOAP,SOAP_031,tower,2018-07-09T15:07Z,47.28,48.3,0.98,50.84,79.5,0.64,NA,NA,0.53,47.65,46,1.03
SOAP,SOAP_031,tower,2018-07-09T15:43Z,46.19,38.1,1.21,50.01,49.8,1,49.32,59.5,0.82,49.45,59.6,0.82
SOAP,SOAP_043,tower,2018-08-07T18:07Z,45.47,38,1.19,48.59,61.5,0.78,47.74,69.8,0.68,48.29,88.5,0.54
SOAP,SOAP_043,tower,2018-08-07T18:59Z,46.75,47.3,0.98,48.91,64.1,0.76,50.23,55.1,0.9,NA,NA,0.53
SOAP,SOAP_044,tower,2018-08-07T16:12Z,42.58,27.9,1.51,47.41,54.8,0.86,49.12,76,0.64,NA,NA,0.37
SOAP,SOAP_044,tower,2018-08-07T16:21Z,47.33,54.2,0.86,46.36,61.9,0.74,47.75,64.75,0.735,47.06,80.3,0.58
SOAP,SOAP_045,tower,2018-07-23T18:16Z,45,43.5,1.02,48.85,48.5,0.99,49.86,73.7,0.68,50.09,55.5,0.905
SOAP,SOAP_045,tower,2018-07-23T18:42Z,45.84,29.6,1.53,49.3,34.6,1.41,50.5,59.4,0.84,49.19,57.2,0.85
SOAP,SOAP_046,tower,2018-07-30T15:32Z,44.77,48.6,0.92,47.77,45.6,1.05,48.15,57.6,0.84,48.58,142.4,0.34
SOAP,SOAP_046,tower,2018-07-30T15:53Z,48.2,45.8,1.05,49.3,62.8,0.78,49.44,83.8,0.59,53.66,62.6,0.86
SOAP,SOAP_047,tower,2018-07-23T16:34Z,46.61,36.2,1.29,50.7,50.8,1,49.47,50.6,0.98,48.75,69.7,0.7
SOAP,SOAP_047,tower,2018-07-23T17:00Z,46.02,56.1,0.82,51.84,64.7,0.8,50.38,66.1,0.76,48.96,75.3,0.65
SOAP,SOAP_048,tower,2018-08-06T16:48Z,48.14,45.5,1.065,46.31,45.7,1.01,50.86,88.6,0.57,NA,NA,0.31
SOAP,SOAP_048,tower,2018-08-06T17:39Z,48.89,49.9,0.98,48.4,59.9,0.81,NA,NA,0.52,51.29,75.6,0.68
SOAP,SOAP_049,tower,2018-07-09T16:22Z,48.92,42.5,1.15,49.26,59.8,0.82,51.12,56,0.91,48.08,47.1,1.02
SOAP,SOAP_049,tower,2018-07-09T16:43Z,50.38,44.7,1.13,50.43,54.95,0.915,50.74,60.6,0.84,49.78,52,0.96
SOAP,SOAP_050,tower,2018-07-24T15:32Z,45.94,37,1.24,47.47,41.7,1.14,47.22,46.1,1.02,45.97,39.4,1.17
SOAP,SOAP_050,tower,2018-07-24T16:20Z,39.06,47.9,0.81,47.95,79.3,0.6,48.42,88.8,0.55,NA,NA,NA
SOAP,SOAP_051,tower,2018-07-31T17:11Z,45.31,41.5,1.09,46.92,62.6,0.75,49.04,56.6,0.87,50.61,50.8,1
SOAP,SOAP_051,tower,2018-07-31T17:59Z,43.09,31.5,1.37,46.94,43.1,1.09,49.51,60.4,0.82,45.08,26,1.73
SOAP,SOAP_052,tower,2018-07-31T19:41Z,46.45,40.7,1.14,46.6,39.2,1.19,48.39,62.7,0.77,48.66,45.9,1.06
SOAP,SOAP_052,tower,2018-07-31T20:03Z,40.65,35.6,1.14,43.03,50.8,0.85,44.84,71.8,0.62,48.81,91.2,0.535
SOAP,SOAP_053,tower,2018-07-23T15:29Z,46.9,50.3,0.93,48.74,52.6,0.93,49.65,63.2,0.79,49.46,60.1,0.82
SOAP,SOAP_053,tower,2018-07-23T15:55Z,46.87,50,0.935,47.77,65.7,0.73,48.14,82.1,0.59,NA,NA,0.36
SOAP,SOAP_054,tower,2018-07-30T14:31Z,48.53,42.9,1.13,49.7,62.5,0.8,48.39,59.9,0.81,NA,NA,0.53
SOAP,SOAP_054,tower,2018-07-30T14:47Z,48.93,43.2,1.13,49.77,51.7,0.96,51.09,98.2,0.52,NA,NA,0.58
SOAP,SOAP_055,tower,2018-07-25T15:58Z,48.12,41,1.17,49.13,53.2,0.92,48.86,53.5,0.91,50.28,82.2,0.61
SOAP,SOAP_055,tower,2018-07-25T16:35Z,48.93,64.1,0.76,47.7,59.1,0.81,48.56,83.4,0.58,48.14,51.8,0.93
SOAP,SOAP_056,tower,2018-07-09T17:56Z,49.92,44,1.13,51.005,52.6,0.975,49.52,67.2,0.74,50.28,76.8,0.66
SOAP,SOAP_056,tower,2018-07-09T18:19Z,50.01,48.2,1.04,49.74,48.6,1.02,49.4,64.2,0.77,NA,NA,0.38
SOAP,SOAP_057,tower,2018-07-11T14:38Z,45.63,41.9,1.09,44.62,52.9,0.84,49.035,92.8,0.53,47.28,44.6,1.06
SOAP,SOAP_057,tower,2018-07-11T14:51Z,46.89,35.8,1.31,49.28,39.6,1.25,49.77,42.1,1.18,50.83,52.8,0.96
SOAP,SOAP_058,tower,2018-07-25T14:48Z,48.37,41.2,1.17,48.35,45.9,1.05,48.97,86.9,0.56,49.39,61.3,0.81
SOAP,SOAP_058,tower,2018-07-25T15:09Z,46.48,35.6,1.31,46.3,48.2,0.96,46.52,48.4,0.96,48.56,52,0.93
SOAP,SOAP_059,tower,2018-07-24T17:40Z,50.94,46.4,1.1,49.5,51.3,0.97,NA,NA,NA,49.78,70,0.71
SOAP,SOAP_059,tower,2018-07-24T18:05Z,49.49,47.3,1.05,48.42,50.5,0.96,51.1,64.5,0.79,50.94,85.6,0.6
SOAP,SOAP_060,tower,2018-07-30T16:53Z,47.12,36.7,1.29,49.76,52.2,0.95,49.87,52.4,0.95,49.29,45.5,1.08
SOAP,SOAP_060,tower,2018-07-30T17:12Z,45.31,43.45,1.05,47.65,43.1,1.11,50.23,57.8,0.87,NA,NA,NA
SOAP,SOAP_061,tower,2018-07-11T16:15Z,48.08,52.4,0.92,49.05,62.6,0.78,47.55,55.8,0.85,48.63,60.1,0.81
SOAP,SOAP_061,tower,2018-07-11T16:36Z,44.89,45.2,0.99,46.05,49.1,0.94,47.175,65.9,0.715,NA,NA,0.41
STEI,STEI_046,tower,2017-07-24T18:41Z,47.84,62.3,0.77,47.495,84.5,0.56,47.85,74.2,0.64,46.84,194.3,0.24
STEI,STEI_046,tower,2017-07-24T19:07Z,45.94,46.6,0.99,48.37,88,0.55,46.29,104.8,0.44,46.48,178.5,0.26
STEI,STEI_047,tower,2017-07-14T21:37Z,46.04,47.7,0.96,48.46,65.1,0.74,48.96,73.8,0.66,47.35,132.6,0.36
STEI,STEI_047,tower,2017-07-24T22:12Z,48.63,45,1.08,51.95,67.4,0.77,51.4,72,0.71,46.72,143.8,0.32
STEI,STEI_048,tower,2017-07-26T16:04Z,42.48,39.7,1.07,44.65,52.5,0.85,43.95,71,0.62,47.35,65.1,0.73
STEI,STEI_048,tower,2017-07-26T16:30Z,38.83,29.1,1.33,47.805,44.7,1.07,45.46,66.2,0.69,47.35,87.5,0.54
STEI,STEI_049,tower,2017-07-18T05:25Z,45.43,41.9,1.08,40.3,46.5,0.87,44.25,58,0.76,47.67,92.5,0.52
STEI,STEI_050,tower,2017-07-18T18:10Z,44.3,42.4,1.05,48.25,50.2,0.96,50.8,80.6,0.63,49.03,140.6,0.35
STEI,STEI_050,tower,2017-07-18T18:40Z,47.3,35.6,1.33,50.74,57,0.89,49.63,71.2,0.7,47.34,110.5,0.43
STEI,STEI_051,tower,2017-08-01T16:12Z,44.45,42.9,1.04,48.6,68.8,0.71,46.75,104.6,0.45,46.22,143.7,0.32
STEI,STEI_051,tower,2017-08-01T16:46Z,46.28,46.7,0.99,47.65,78.2,0.61,49.2,81.9,0.6,47.03,133.5,0.35
STEI,STEI_052,tower,2017-08-01T17:19Z,46.14,32,1.44,47.54,52.4,0.91,47.63,80.8,0.59,46.4,160.3,0.29
STEI,STEI_052,tower,2017-08-01T17:44Z,39.17,27.2,1.44,39.96,38,1.05,43.98,59.5,0.74,46.87,88.9,0.53
STEI,STEI_053,tower,2017-07-24T19:55Z,44.13,49.2,0.9,42.91,51.1,0.84,47.64,79.1,0.6,46.53,80.8,0.58
STEI,STEI_053,tower,2017-07-24T20:50Z,46.2,41.5,1.11,47.82,65.6,0.73,48.01,92.4,0.52,47.54,72.2,0.66
STEI,STEI_054,tower,2017-07-26T05:20Z,39.91,32.9,1.21,45.82,53.5,0.86,46.25,72.6,0.64,45.49,97.5,0.47
STEI,STEI_054,tower,2017-07-26T05:45Z,47.78,31.3,1.53,48.87,44.7,1.095,48.46,66.2,0.73,46.35,81.6,0.57
STEI,STEI_055,tower,2017-08-01T21:21Z,43.94,42.2,1.04,46.67,59.2,0.79,49.21,78.8,0.62,46.64,70.9,0.66
